player_id,player_name,predicted_points,predicted_minutes,predicted_goals_scored,predicted_assists,predicted_yellow_cards,predicted_bonus,predicted_saves,predicted_clean_sheet,predicted_goals_conceded,actual_points
293,O'Brien,2.951073758655591,88.17979342266408,0.0,0.0700094607379376,0.0714285714285708,0.0,0.0,1.3540653935029,-0.541591445632551,6
475,Botman,2.949687318619339,62.42055266846114,0.0,0.0,0.0,0.2871249252839211,0.0,1.245814719401242,-0.5832523260658242,1
145,De Cuyper,2.925553926118014,63.4980443892131,0.0671503426037892,0.0,0.0,0.1985048814504881,0.0,1.011551516193798,-0.687404527149007,1
441,Dorgu,2.923848342636276,65.53195241260678,0.0731214372084989,0.1442999053926202,0.2142857142857145,0.2904722056186492,0.0,0.7881892309875733,-0.8121557191130861,1
585,Bentancur,2.900156706952939,70.29383244046255,0.07175678010019,0.0710028382213813,0.2142857142857145,0.2156843992827255,0.0,0.3269656067908331,-0.0,0
526,Igor Jesus,2.875323157585393,63.09040985279635,0.0683917775090694,0.133885209713025,0.0,0.2001004184100407,0.0,0.0,-0.0,0
473,Hall,2.873115232942263,66.26350262949354,0.0,0.0700567644276254,0.0714285714285708,0.0718111177525399,0.0,1.245814719401242,-0.5832523260658242,0
671,Wilson,2.8523210475816727,54.83529122541603,0.2656993147924228,0.131258278145696,0.0,0.3957489539748929,0.0,0.0,-0.0,1
712,Yeremy,2.829835333203824,72.26090897629852,0.071929521506305,0.068070009460738,0.1428571428571417,0.0721936640765088,0.0,0.3366411760707178,-0.0,3
502,Sels,2.7658075492649394,87.13114545061595,0.0,0.0,0.0,0.0,3.222222222222201,0.6221598048673063,-0.9304263296764338,1
674,Ramsdale,2.753471484244508,63.88228840163032,0.0,0.0,0.0,0.0,0.2727272727272715,1.245814719401242,-0.5832523260658242,0
573,Spence,2.7479080972498324,76.00007168071465,0.0,0.0,0.0714285714285708,0.0704243873281526,0.0,1.3078624271633323,-0.5589501458130816,5
489,J.Murphy,2.747011580384508,61.4129285834354,0.0726895836932113,0.0,0.0,0.0721099820681406,0.0,0.3114536798503104,-0.0,6
344,Bijol,2.728382401058949,77.88798483538642,0.0727241319744343,0.0706717123935668,0.0714285714285708,0.1435744172145836,0.0,0.8077655305644734,-0.7998889043188445,0
487,Barnes,2.715481474593046,50.17999004525477,0.209518051476939,0.0,0.0,0.35643753735804,0.0,0.3114536798503104,-0.0,3
